time	conc	expw	replicate
0.0	0.0	1.106	1
0.0	0.0	1.106	2
5.13333333333333	412.272886336279	1.106	1
5.21666666666667	358.301994743621	1.106	2
23.9833333333333	671.895066439391	1.106	1
24.0166666666667	733.488058341992	1.106	2
25.4666666666667	445.92625007201	1.106	1
25.5333333333333	515.038991838957	1.106	2
26.0833333333333	496.967394841223	1.106	1
26.1	494.952309555276	1.106	2
26.8333333333333	215.326675382763	1.106	1
26.85	214.938657962396	1.106	2
28.1166666666667	201.249944276733	1.106	1
28.2166666666667	215.975338504273	1.106	2
29.0833333333333	211.260879362208	1.106	1
29.1166666666667	234.586909332744	1.106	2
49.2	143.123515707982	1.106	1
49.3	159.138427432219	1.106	2
