time;conc;exps;replicate
0;0.0676747291498287;1.5;1
1;4.58087908003855;1.5;1
4;10.9753631142475;1.5;1
7;17.0326403083824;1.5;1
10;19.5168992355262;1.5;1
14;23.6156282816409;1.5;1
21;25.4796651699863;1.5;1
