time	conc	expw	replicate
0.0	0.0	1.038	1
0.0	0.0	1.038	2
5,0	183.96	1.038	1
5.1	179.27	1.038	2
24.1	236.73	1.038	1
24.1	266.56	1.038	2
24.6	129.66	1.038	1
24.6	207.33	1.038	2
25.0	182.95	1.038	1
25.0	175.91	1.038	2
26.1	133.35	1.038	1
26.1	135.21	1.038	2
27.9	142.85	1.038	1
27.9	125.18	1.038	2
29.0	96.04	1.038	1
29.0	100.74	1.038	2
48.0	85.78	1.038	1
48.0	80.31	1.038	2
