time;conc;exps;replicate
0;0;209;1
1;5.38886024471102;209;1
3;3.03145130731338;209;1
6;3.96076506873568;209;1
9;4.23343003331697;209;1
15;2.41356533046754;209;1
21;2.82786367580037;209;1
22;1.25465640445855;209;1
24;1.91793132437564;209;1
27;0.745770152214476;209;1
30;1.14963235370245;209;1
36;1.16951072293073;209;1
42;0.270014515350865;209;1
