time	conc	expf	replicate
0	0	0.0107794097913211	1
1	0.000124707039	0.0107794097913211	1
2	0.000252365933	0.0107794097913211	1
4	0.000327659342	0.0107794097913211	1
7	0.000448004909	0.0107794097913211	1
8	0.000260552595	0.0107794097913211	1
9	0.000243374543	0.0107794097913211	1
11	0.000193678162	0.0107794097913211	1
14	0.000133152107	0.0107794097913211	1
