time	conc	expw	replicate
0	0.0	40	1
1	5.63224715414321	40	1
3	5.06565031929125	40	1
5	5.58842979378581	40	1
7	5.35995355763648	40	1
10	5.16741967237941	40	1
12	6.1032332971554	40	1
14	5.83730028521668	40	1
15	5.00941467477725	40	1
17	2.60269062823392	40	1
19	0.796688457558243	40	1
21	0.0	40	1
24	0.0	40	1
