time	conc	expw	replicate
0.0	0	0.0142	A
2.38993710691823	0.635244789739795	0.0142	A
6.14280429152793	1.33510913799482	0.0142	A
11.8520162782093	1.68435072142064	0.0142	A
23.9067702552719	1.60434085583919	0.0142	A
35.6640769515353	1.73195215192995	0.0142	A
48.0103588605253	1.49621408311752	0.0142	A
49.951905290418	1.27532371439141	0.0142	A
51.889012208657	1.09335306449623	0.0142	A
72.2175360710321	0.479960537674188	0.0142	A
0.0	0	0.00813	B
2.08127999999999	0.361578666666666	0.00813	B
5.8816	0.539775999999999	0.00813	B
11.92832	0.663253333333333	0.00813	B
24.03584	0.977557333333333	0.00813	B
36.0128	0.667349333333333	0.00813	B
48.3059199999999	0.66944	0.00813	B
50.01984	0.467690666666666	0.00813	B
52.0089599999999	0.382314666666666	0.00813	B
71.8156799999999	0.324458666666666	0.00813	B
