time;conc;expw;replicate
0;0;0.061925;1
1.96;0.304673;0.061925;1
8.96;0.289278;0.061925;1
9.96;0.489761;0.061925;1
13.96;0.372936;0.061925;1
13.96;0.374252;0.061925;2
13.96;0.405937;0.061925;3
13.96;0.499365;0.061925;4
13.96;0.310015;0.061925;5
13.96;0.415273;0.061925;6
13.96;0.464744;0.061925;7
13.96;0.341824;0.061925;8
13.96;0.299183;0.061925;9
13.96;0.379877;0.061925;10
