time	conc	expw	replicate
0.0	0.0	2.318	1
0.0	0.0	2.318	2
5.0	1354.45	2.318	1
5.0	1489.1	2.318	2
24.1	2393.53	2.318	1
24.1	2673.61	2.318	2
24.6	1932.13	2.318	1
24.6	1636.07	2.318	2
25.0	1149.13	2.318	1
25.0	1970.37	2.318	2
26.3	1001.61	2.318	1
26.3	1329.11	2.318	2
28.0	962.22	2.318	1
28.0	912.26	2.318	2
29.1	786.26	2.318	1
29.1	775.09	2.318	2
48.1	680.14	2.318	1
48.1	682.29	2.318	2
