time;conc;expf;replicate
0;0;100;1
1;19.3934942553272;100;1
3;11.0508291830462;100;1
6;17.116356985598;100;1
9;8.31802566333739;100;1
15;9.5731159083385;100;1
21;0.314993677332289;100;1
22;0.222080311447925;100;1
24;0.852067666112496;100;1
27;0.0291982423164682;100;1
30;0.113102485106907;100;1
36;0.190059934186372;100;1
42;0.176491977719614;100;1
