time	conc	expw	replicate
0	0.657534246575352	0.2	1
0.5	108.986301369862	0.2	1
1	115.232876712328	0.2	1
3	118.027397260273	0.2	1
12	115.232876712328	0.2	1
24	113.58904109589	0.2	1
24	107.671232876712	0.2	2
26	91.3972602739725	0.2	1
28	91.0684931506849	0.2	1
32	70.8493150684931	0.2	1
36	48.1643835616438	0.2	1
48	31.2328767123287	0.2	1
