time;conc;expw;replicate
0;0;10;1
2;8.00000000000002;10;1
3;14.4;10;1
5;54.4;10;1
10;78.4;10;1
14;75.2;10;1
21;62.4;10;1
24;52.8;10;1
28;68.8;10;1
29;51.2;10;1
31;16;10;1
33;11.2;10;1
35;4.80000000000001;10;1
38;6.4;10;1
40;4.80000000000001;10;1
42;6.4;10;1
45;3.20000000000001;10;1
49;3.20000000000001;10;1
56;3.20000000000001;10;1
