time	conc	expw	replicate
0	0	0.1	1
1.5	63.1172839506172	0.1	1
3	87.9629629629629	0.1	1
5	115.74074074074	0.1	1
6	114.043209876543	0.1	1
7.5	113.117283950617	0.1	1
9	110.185185185185	0.1	1
9	106.79012345679	0.1	2
14	97.6851851851851	0.1	1
16	74.537037037037	0.1	1
20	63.5802469135802	0.1	1
25	49.074074074074	0.1	1
28	47.6851851851852	0.1	1
33	43.6728395061728	0.1	1
38	38.5802469135802	0.1	1
